dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-08-04_21-42-39,NPC-627,179,9,39382,24,1
22-08-04_21-42-39,NPC-627,179,9,39387,24,0
22-08-04_21-42-39,NPC-625,179,9,39397,24,0
22-08-04_21-42-40,NPC-625,179,9,39402,24,0
22-08-04_21-42-41,NPC-627,6,8,39493,24,0
22-08-04_21-42-41,NPC-627,178,7,39498,24,0
22-08-04_21-42-42,NPC-627,178,7,39503,24,0
22-08-04_21-42-42,NPC-627,178,7,39508,24,0
22-08-04_21-43-17,Sitting_NPC (406),121,18,42582,26,0
22-08-04_21-43-17,Sitting_NPC (406),31,15,42587,26,0
22-08-04_21-43-17,Sitting_NPC (406),31,15,42592,26,0
22-08-04_21-43-18,Sitting_NPC (406),31,15,42601,26,0
22-08-04_21-43-18,Sitting_NPC (406),30,15,42606,26,0
22-08-04_21-43-18,Sitting_NPC (406),30,15,42611,26,0
22-08-04_21-43-19,Sitting_NPC (406),30,15,42616,26,0
22-08-04_21-43-19,Sitting_NPC (406),30,14,42621,26,0
22-08-04_21-43-19,Sitting_NPC (406),30,14,42626,26,0
22-08-04_21-43-19,Sitting_NPC (406),30,14,42631,26,0
22-08-04_21-43-21,Sitting_NPC (406),51,20,42727,26,0
22-08-04_21-43-24,Sitting_NPC (406),32,9,42925,26,1
22-08-04_21-43-24,Sitting_NPC (406),57,16,42921,26,0
22-08-04_21-43-24,Sitting_NPC (406),32,9,42933,26,0
22-08-04_21-43-25,Sitting_NPC (406),33,9,42938,26,0
22-08-04_21-43-25,Sitting_NPC (406),33,9,42943,26,0
22-08-04_21-43-25,Sitting_NPC (406),33,9,42948,26,0
22-08-04_21-43-27,Sitting_NPC (406),34,8,43038,26,0
22-08-04_21-43-27,Sitting_NPC (406),37,8,43043,26,0
22-08-04_21-43-27,Sitting_NPC (406),37,7,43048,26,0
22-08-04_21-43-28,Sitting_NPC (406),37,7,43053,26,0
22-08-04_21-43-29,Sitting_NPC (406),42,7,43117,26,1
22-08-04_21-43-29,Sitting_NPC (406),50,13,43112,26,0
22-08-04_21-43-39,NPC (4203),79,17,43834,26,0
22-08-04_21-43-39,NPC (4203),93,92,43839,26,0
22-08-04_21-43-40,NPC (4203),135,49,43844,26,0
22-08-04_21-43-40,NPC (4203),135,48,43849,26,0
22-08-04_21-43-40,NPC (4203),135,48,43854,26,0
22-08-04_21-43-40,NPC (4203),135,48,43859,26,0
22-08-04_21-43-41,NPC (4203),135,48,43864,26,0
22-08-04_21-43-42,NPC-4626,4,53,43952,27,0
22-08-04_21-43-43,NPC-4626,138,34,43957,27,0
22-08-04_21-43-44,NPC (4208),83,14,44017,27,0
22-08-04_21-43-44,NPC (4208),135,45,44022,27,0
22-08-04_21-43-51,NPC-4605,135,37,44428,27,0
22-08-04_21-43-51,NPC-4605,46,16,44433,27,0
22-08-04_21-43-54,NPC-4605,66,4,44612,27,0
22-08-04_21-43-55,NPC-4605,71,10,44616,27,0
22-08-04_21-43-55,NPC-4605,52,13,44621,27,0
22-08-04_21-43-56,Sitting_NPC (418),72,11,44682,27,0
22-08-04_21-43-56,Sitting_NPC (418),114,8,44687,27,0
22-08-04_21-43-57,Sitting_NPC (418),114,7,44692,27,0
22-08-04_21-43-57,Sitting_NPC (418),114,7,44697,27,0
22-08-04_21-43-57,Sitting_NPC (418),115,7,44702,27,0
22-08-04_21-43-58,Sitting_NPC (418),115,7,44707,27,0
22-08-04_21-43-58,Sitting_NPC (418),65,7,44712,27,0
22-08-04_21-43-58,Sitting_NPC (418),116,7,44717,27,0
22-08-04_21-43-59,Sitting_NPC (418),116,7,44722,27,0
22-08-04_21-43-59,Sitting_NPC (418),116,7,44727,27,0
22-08-04_21-44-00,Sitting_NPC (418),65,7,44775,27,0
22-08-04_21-44-00,Sitting_NPC (418),116,7,44780,27,0
22-08-04_21-44-01,Sitting_NPC (418),116,7,44785,27,0
22-08-04_21-44-05,Sitting_NPC (418),60,6,45020,27,0
22-08-04_21-44-06,Sitting_NPC (418),117,6,45026,27,0
22-08-04_21-44-08,NPC-4605,54,9,45112,27,0
22-08-04_21-44-08,NPC-4605,52,8,45118,27,0
22-08-04_21-44-08,NPC-4605,52,8,45123,27,0
22-08-04_21-44-09,NPC-4605,52,8,45128,27,1
22-08-04_21-44-09,NPC-4605,52,8,45133,27,0
22-08-04_21-44-10,NPC-4605,72,7,45175,27,0
22-08-04_21-44-10,NPC-4605,54,7,45181,27,0
22-08-04_21-44-11,NPC-4605,54,7,45186,27,0
22-08-04_21-44-12,NPC-4605,71,7,45261,27,0
22-08-04_21-44-13,NPC-4605,51,7,45266,27,0
22-08-04_21-44-13,NPC-4605,51,7,45271,27,0
22-08-04_21-44-13,NPC-4605,51,7,45283,27,0
22-08-04_21-44-14,NPC-4605,54,7,45288,27,0
22-08-04_21-44-14,NPC-4605,54,7,45294,27,0
22-08-04_21-44-15,NPC-4605,54,7,45299,27,0
22-08-04_21-44-15,NPC-4605,54,7,45304,27,0
22-08-04_21-44-22,NPC (4203),99,29,45682,28,0
22-08-04_21-44-22,NPC (4203),130,24,45687,28,0
22-08-04_21-44-22,NPC (4203),130,23,45692,28,0
22-08-04_21-44-25,NPC-4627,7,11,45824,28,0
22-08-04_21-44-25,NPC-4627,8,10,45829,28,0
22-08-04_21-44-25,NPC-4627,8,10,45834,28,0
22-08-04_21-44-26,NPC-4627,8,10,45839,28,0
22-08-04_21-44-26,NPC-4627,8,10,45845,28,0
22-08-04_21-44-26,NPC-4627,7,10,45850,28,0
22-08-04_21-44-26,NPC-4627,7,10,45855,28,0
22-08-04_21-44-27,NPC-4627,7,10,45860,28,0
22-08-04_21-44-28,NPC-4627,16,18,45899,28,0
22-08-04_21-44-28,NPC-4627,6,9,45904,28,0
22-08-04_21-44-28,NPC-4627,6,9,45909,28,0
22-08-04_21-44-28,NPC-4627,5,9,45914,28,0
22-08-04_21-44-29,NPC-4627,5,9,45925,28,0
22-08-04_21-44-29,NPC-4627,6,9,45930,28,0
22-08-04_21-44-29,NPC-4627,6,9,45935,28,0
22-08-04_21-44-30,NPC-4627,6,8,45940,28,0
22-08-04_21-44-30,NPC-4627,6,8,45950,28,0
22-08-04_21-44-30,NPC-4627,6,8,45955,28,0
22-08-04_21-44-31,NPC-4627,5,8,45960,28,1
22-08-04_21-44-31,NPC-4627,5,8,45965,28,0
22-08-04_21-44-31,NPC-4627,5,8,45970,28,0
22-08-04_21-44-32,NPC-4627,5,8,45975,28,0
22-08-04_21-44-36,NPC-4627,2,5,46229,28,0
22-08-04_21-44-36,NPC-4627,2,5,46234,28,0
22-08-04_21-44-36,NPC-4627,2,5,46239,28,0
22-08-04_21-44-37,NPC-4627,2,5,46254,28,1
22-08-04_21-44-37,NPC-4627,2,5,46244,28,0
22-08-04_21-44-37,NPC-4627,2,5,46249,28,0
22-08-04_21-44-37,NPC-4627,2,4,46259,28,0
22-08-04_21-44-41,NPC (4203),134,15,46464,28,1
22-08-04_21-44-41,NPC (4203),8,4,46450,28,0
22-08-04_21-44-41,NPC (4203),134,15,46455,28,0
22-08-04_21-44-42,NPC (4203),135,15,46471,28,0
22-08-04_21-44-42,NPC (4203),135,15,46476,28,0
22-08-04_21-44-42,NPC (4203),135,15,46481,28,0
22-08-04_21-44-43,NPC (4203),135,15,46486,28,0
22-08-04_21-44-43,NPC (4203),135,15,46491,28,0
22-08-04_21-44-44,NPC (4203),169,90,46560,28,0
22-08-04_21-44-45,NPC (4203),135,14,46565,28,0
22-08-04_21-44-48,NPC (4208),30,11,46737,28,0
22-08-04_21-44-48,NPC (4208),132,10,46742,28,0
22-08-04_21-44-48,NPC (4208),132,10,46747,28,0
22-08-04_21-44-48,NPC (4208),132,10,46752,28,0
22-08-04_21-44-49,NPC (4208),132,10,46757,28,0
22-08-04_21-44-49,NPC (4208),132,10,46762,28,0
22-08-04_21-46-24,NPC-607,91,35,52776,32,0
22-08-04_21-46-24,NPC-607,54,26,52781,32,0
22-08-04_21-46-25,NPC-607,54,26,52786,32,0
22-08-04_21-46-28,NPC-607,170,23,52986,32,0
22-08-04_21-46-28,NPC-607,58,22,52991,32,0
22-08-04_21-46-32,New_NPC (1),119,37,53255,32,0
22-08-04_21-46-33,New_NPC (1),120,37,53260,32,0
22-08-04_21-46-33,New_NPC (1),120,37,53265,32,0
22-08-04_21-46-33,New_NPC (1),119,37,53270,32,0
22-08-04_21-46-34,New_NPC (1),119,36,53275,32,0
22-08-04_21-46-34,New_NPC (1),119,36,53280,32,0
22-08-04_21-46-34,New_NPC (1),120,37,53285,32,0
22-08-04_21-46-35,New_NPC (1),120,37,53290,32,0
22-08-04_21-46-35,New_NPC (1),149,50,53295,32,0
22-08-04_21-46-35,New_NPC (1),149,49,53300,32,0
22-08-04_21-46-36,New_NPC (1),145,43,53367,32,0
22-08-04_21-46-37,New_NPC (1),148,46,53372,32,0
22-08-04_21-46-37,New_NPC (1),148,46,53377,32,0
22-08-04_21-46-37,New_NPC (1),148,46,53382,32,0
22-08-04_21-46-38,New_NPC (1),148,46,53387,32,0
22-08-04_21-46-38,New_NPC (1),148,46,53392,32,0
22-08-04_21-46-38,New_NPC (1),148,45,53397,32,0
22-08-04_21-46-39,New_NPC (1),123,38,53402,32,0
22-08-04_21-46-39,New_NPC (1),148,45,53407,32,0
22-08-04_21-46-40,New_NPC (42),143,39,53442,32,0
22-08-04_21-46-40,New_NPC (42),128,19,53447,32,0
22-08-04_21-46-40,New_NPC (42),128,18,53452,32,0
22-08-04_21-46-41,New_NPC (42),128,20,53457,32,0
22-08-04_21-46-41,New_NPC (1),146,41,53484,32,0
22-08-04_21-46-42,New_NPC (1),117,37,53489,32,0
22-08-04_21-46-42,New_NPC (1),117,37,53494,32,0
22-08-04_21-46-42,New_NPC (1),2,38,53499,32,0
22-08-04_21-46-43,New_NPC (1),117,37,53504,32,0
22-08-04_21-46-43,New_NPC (1),145,36,53509,32,0
22-08-04_21-46-43,New_NPC (1),145,35,53514,32,0
22-08-04_21-46-43,New_NPC (1),144,35,53519,32,0
22-08-04_21-46-44,New_NPC (1),144,35,53524,32,0
22-08-04_21-46-44,New_NPC (1),144,35,53529,32,0
22-08-04_21-46-44,New_NPC (1),144,35,53534,32,0
22-08-04_21-46-45,New_NPC (1),144,37,53539,32,0
22-08-04_21-46-45,New_NPC (1),143,37,53544,32,0
22-08-04_21-46-45,New_NPC (1),143,37,53551,32,0
22-08-04_21-46-46,NPC-4626,143,37,53558,32,0
22-08-04_21-46-46,NPC-4626,3,37,53563,32,0
22-08-04_21-46-46,NPC-4626,3,37,53568,32,0
22-08-04_21-46-49,Sitting_NPC (428),83,87,53709,33,0
22-08-04_21-46-49,Sitting_NPC (428),86,31,53714,33,0
22-08-04_21-46-49,Sitting_NPC (428),88,64,53719,33,0
22-08-04_21-46-50,Sitting_NPC (428),88,81,53724,33,0
22-08-04_21-46-50,Sitting_NPC (428),87,68,53729,33,0
22-08-04_21-46-50,Sitting_NPC (428),92,86,53734,33,0
22-08-04_21-46-53,Sitting_NPC (4161),100,57,53901,33,0
22-08-04_21-46-54,Sitting_NPC (4161),158,45,53906,33,0
22-08-04_21-46-54,Sitting_NPC (4161),65,29,53911,33,0
22-08-04_21-46-54,Sitting_NPC (4161),95,28,53916,33,0
22-08-04_21-46-55,Sitting_NPC (4161),95,28,53921,33,0
22-08-04_21-46-55,Sitting_NPC (4161),95,28,53926,33,0
22-08-04_21-46-56,Sitting_NPC (4161),95,28,53931,33,0
22-08-04_21-46-56,Sitting_NPC (4161),65,28,53936,33,0
22-08-04_21-46-58,Sitting_NPC (4161),107,39,54081,33,0
22-08-04_21-46-59,Sitting_NPC (4161),114,22,54086,33,0
22-08-04_21-46-59,Sitting_NPC (4161),114,22,54091,33,0
22-08-04_21-46-59,Sitting_NPC (4161),114,26,54096,33,0
22-08-04_21-47-00,Sitting_NPC (4161),64,27,54101,33,0
22-08-04_21-47-00,Sitting_NPC (4161),64,27,54106,33,0
22-08-04_21-47-00,Sitting_NPC (4161),64,27,54111,33,0
22-08-04_21-47-08,NPC-4605,162,46,54594,33,0
22-08-04_21-47-08,NPC-4605,112,23,54599,33,0
22-08-04_21-47-08,Sitting_NPC (4161),121,16,54609,33,0
22-08-04_21-47-09,Sitting_NPC (4161),121,16,54614,33,0
22-08-04_21-47-09,Sitting_NPC (4161),56,16,54619,33,0
22-08-04_21-47-09,Sitting_NPC (4161),56,16,54624,33,0
22-08-04_21-47-10,Sitting_NPC (4161),56,15,54634,33,1
22-08-04_21-47-10,Sitting_NPC (4161),56,15,54629,33,0
22-08-04_21-47-13,Sitting_NPC (428),98,41,54809,33,0
22-08-04_21-47-13,Sitting_NPC (428),81,47,54814,33,0
22-08-04_21-47-13,Sitting_NPC (428),81,47,54819,33,0
22-08-04_21-47-14,Sitting_NPC (428),81,47,54824,33,0
22-08-04_21-47-14,Sitting_NPC (428),81,47,54829,33,0
22-08-04_21-47-17,New_NPC (35)(Clone),90,62,55037,33,0
22-08-04_21-47-18,New_NPC (35)(Clone),98,62,55042,33,0
22-08-04_21-47-18,New_NPC (35)(Clone),98,62,55047,33,0
22-08-04_21-47-18,New_NPC (35)(Clone),98,62,55052,33,0
22-08-04_21-47-18,New_NPC (35)(Clone),98,62,55057,33,0
22-08-04_21-47-20,New_NPC (35)(Clone),83,43,55128,33,0
22-08-04_21-47-20,New_NPC (35)(Clone),98,61,55133,33,0
22-08-04_21-47-20,New_NPC (35)(Clone),98,60,55138,33,0
22-08-04_21-47-21,New_NPC (35)(Clone),98,60,55143,33,0
22-08-04_21-47-21,New_NPC (35)(Clone),98,60,55148,33,0
22-08-04_21-47-21,New_NPC (35)(Clone),98,60,55153,33,0
22-08-04_21-47-22,New_NPC (35)(Clone),99,60,55158,33,0
