dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-08-04_19-32-22,NPC 217(Clone),21,15,79109,48,0
22-08-04_19-32-23,NPC 217(Clone),78,69,79144,48,0
22-08-04_19-32-24,NPC 217(Clone),20,16,79149,48,0
22-08-04_19-32-24,NPC 217(Clone),20,16,79154,48,0
22-08-04_19-32-24,NPC 217(Clone),20,16,79159,48,0
22-08-04_19-32-24,NPC 217(Clone),20,16,79164,48,0
22-08-04_19-32-25,NPC 217(Clone),20,16,79169,48,0
22-08-04_19-32-25,NPC 217(Clone),20,16,79174,48,0
22-08-04_19-32-27,New_NPC (93)(Clone),117,4,79273,48,0
22-08-04_19-32-27,NPC 217(Clone),96,50,79294,48,0
22-08-04_19-32-28,NPC 217(Clone),123,32,79299,48,0
22-08-04_19-32-28,NPC 217(Clone),123,32,79304,48,0
22-08-04_19-32-28,NPC 217(Clone),123,32,79309,48,0
22-08-04_19-32-28,NPC 217(Clone),123,32,79314,48,0
22-08-04_19-32-29,NPC 217(Clone),123,32,79319,48,0
22-08-04_19-32-29,NPC 217(Clone),123,32,79324,48,0
22-08-04_19-32-29,NPC 217(Clone),123,32,79329,48,0
22-08-04_19-32-30,NPC 217(Clone),123,32,79334,48,0
22-08-04_19-32-30,NPC 217(Clone),123,32,79339,48,0
22-08-04_19-32-30,NPC 217(Clone),123,32,79344,48,0
22-08-04_19-32-31,NPC 217(Clone),123,32,79349,48,0
22-08-04_19-32-31,NPC 217(Clone),80,69,79385,48,0
22-08-04_19-32-32,NPC 217(Clone),123,32,79390,48,0
22-08-04_19-32-32,NPC 217(Clone),123,32,79395,48,0
22-08-04_19-32-32,NPC 217(Clone),123,32,79400,48,0
22-08-04_19-32-33,NPC 217(Clone),123,32,79405,48,0
22-08-04_19-32-33,NPC-627,123,32,79416,48,0
22-08-04_19-32-33,NPC-627,84,68,79421,48,0
22-08-04_19-32-34,New_NPC (93)(Clone),84,68,79432,48,0
22-08-04_19-32-34,New_NPC (93)(Clone),92,44,79437,48,0
22-08-04_19-32-35,New_NPC (93)(Clone),92,44,79442,48,0
22-08-04_19-32-35,New_NPC (93)(Clone),92,64,79447,48,0
22-08-04_19-32-35,New_NPC (93)(Clone),88,68,79452,48,0
22-08-04_19-32-36,New_NPC (93)(Clone),92,65,79457,48,0
22-08-04_19-32-36,New_NPC (93)(Clone),92,65,79462,48,0
22-08-04_19-32-36,New_NPC (93)(Clone),92,65,79467,48,0
22-08-04_19-32-37,New_NPC (93)(Clone),88,68,79472,48,0
22-08-04_19-32-37,New_NPC (93)(Clone),88,68,79477,48,0
22-08-04_19-32-37,New_NPC (93)(Clone),92,68,79482,48,0
22-08-04_19-32-38,New_NPC (93)(Clone),90,12,79531,48,0
22-08-04_19-32-39,New_NPC (93)(Clone),90,41,79536,48,0
22-08-04_19-32-39,New_NPC (93)(Clone),90,42,79541,48,0
22-08-04_19-32-39,New_NPC (93)(Clone),89,42,79546,48,0
22-08-04_19-32-40,New_NPC (93)(Clone),89,40,79551,48,0
